Session_Name_	position	BlockCount	Trial_Index_	trialcount	display	LorRdirection	Video	outcome	simulation	TrialAttnCheckXLocation	RatingLXlocation	feedbackpoint
LAMI024	YB_up	1	34	34	down	1	LAMI_left_miss_down.mp4	miss	"What if?"	636	1464	"(1464, 690)"
LAMI024	YB_up	1	35	35	down	3	LAMI_right_score_down.mp4	score	"What if?"	697	466	"(466, 690)"
LAMI024	YB_up	1	36	36	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1208	1468	"(1468, 690)"
LAMI024	YB_up	1	37	37	down	1	LAMI_left_score_down.mp4	score	Remember	1326	1467	"(1467, 690)"
LAMI024	YB_up	1	38	38	down	1	LAMI_left_miss_down.mp4	miss	Remember	686	472	"(472, 690)"
LAMI024	YB_up	1	39	39	down	3	LAMI_right_miss_down.mp4	miss	Cause	1259	1452	"(1452, 690)"
LAMI024	YB_up	1	40	40	down	3	LAMI_right_score_down.mp4	score	"What if?"	652	470	"(470, 690)"
LAMI024	YB_up	1	41	41	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1286	1449	"(1449, 690)"
LAMI024	YB_up	1	42	42	down	3	LAMI_right_miss_down.mp4	miss	"What if?"	1194	1456	"(1456, 690)"
LAMI024	YB_up	1	43	43	down	3	LAMI_right_score_down.mp4	score	Cause	667	1462	"(1462, 690)"
LAMI024	YB_up	1	44	44	down	3	LAMI_right_miss_down.mp4	miss	Remember	1255	474	"(474, 690)"
LAMI024	YB_up	1	45	45	down	3	LAMI_right_miss_down.mp4	miss	Cause	1217	1454	"(1454, 690)"
LAMI024	YB_up	1	46	46	down	3	LAMI_right_score_down.mp4	score	"What if?"	675	475	"(475, 690)"
LAMI024	YB_up	1	47	47	down	1	LAMI_left_score_down.mp4	score	Cause	1309	1465	"(1465, 690)"
LAMI024	YB_up	1	48	48	down	1	LAMI_left_score_down.mp4	score	Remember	1311	1455	"(1455, 690)"
